ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
37866,DAEMON-134,Improvement,Resolved,Fixed,"2017-11-13 13:04:18","2017-11-15 23:34:52",3,NULL,143,143,3510
37865,DAEMON-135,Bug,Resolved,Fixed,"2017-11-13 23:27:50","2017-11-15 08:26:15",8,NULL,1027,1027,1978
37863,DAEMON-137,Bug,Resolved,Fixed,"2017-11-14 15:17:52","2017-11-14 18:11:55",3,NULL,0,0,174
37860,DAEMON-140,Bug,Resolved,Fixed,"2017-11-14 23:17:45","2017-11-15 03:02:17",2,NULL,211,211,224
37859,DAEMON-141,Bug,Resolved,Fixed,"2017-11-15 02:36:24","2017-11-17 17:49:43",5,NULL,0,0,3793
37858,DAEMON-142,Bug,Resolved,Fixed,"2017-11-15 02:52:43","2017-11-15 10:18:39",2,NULL,0,0,445
37857,DAEMON-143,Bug,Resolved,Fixed,"2017-11-15 03:50:47","2017-11-15 20:45:14",1,NULL,1,1,1014
37856,DAEMON-144,Bug,Resolved,Fixed,"2017-11-15 11:52:48","2017-11-17 15:58:28",34,NULL,2515,2515,3125
37855,DAEMON-145,Bug,Resolved,Fixed,"2017-11-15 23:39:01","2017-11-17 16:06:49",1,NULL,0,0,2427
37854,DAEMON-146,Bug,Resolved,Fixed,"2017-11-15 23:40:06","2017-11-16 08:19:25",21,NULL,518,518,519
37853,DAEMON-147,Improvement,Resolved,Fixed,"2017-11-16 06:33:14","2017-11-16 20:31:31",2,NULL,138,138,838
37850,DAEMON-151,Bug,Resolved,Fixed,"2017-11-16 12:03:58","2017-11-16 17:22:14",1,NULL,63,310,318
37848,DAEMON-153,Bug,Resolved,Fixed,"2017-11-16 15:01:41","2017-11-16 20:31:23",2,NULL,0,0,329
37847,DAEMON-154,Bug,Resolved,Fixed,"2017-11-16 18:06:14","2017-11-16 20:37:46",2,NULL,0,0,151
37845,DAEMON-156,Improvement,Resolved,Fixed,"2017-11-16 19:01:16","2017-11-20 18:12:54",3,NULL,16,16,5711
37844,DAEMON-157,Improvement,Resolved,Fixed,"2017-11-16 21:46:18","2017-11-16 22:22:38",1,NULL,17,17,36
37842,DAEMON-159,Bug,Resolved,Fixed,"2017-11-16 22:49:52","2017-11-16 23:16:26",3,NULL,14,14,26
37841,DAEMON-160,Bug,Resolved,Fixed,"2017-11-17 01:10:40","2017-11-17 15:57:41",5,NULL,741,741,887
37839,DAEMON-162,Bug,Resolved,Fixed,"2017-11-17 10:49:36","2017-11-17 22:08:17",3,NULL,212,212,678
37838,DAEMON-163,Bug,Resolved,Fixed,"2017-11-17 10:54:32","2017-11-22 18:18:49",2,NULL,2610,2610,7644
37835,DAEMON-166,Bug,Resolved,Fixed,"2017-11-17 18:49:22","2017-11-17 19:55:55",8,NULL,66,66,66
37834,DAEMON-167,Bug,Resolved,Fixed,"2017-11-18 03:39:34","2017-11-22 17:53:12",13,NULL,1572,1572,6613
37832,DAEMON-169,Bug,Resolved,Fixed,"2017-11-18 17:25:48","2017-11-20 19:38:12",3,NULL,0,0,3012
37831,DAEMON-170,Improvement,Resolved,Fixed,"2017-11-20 05:41:16","2017-12-07 21:01:11",13,NULL,1729,1729,25399
37830,DAEMON-171,Improvement,Resolved,Fixed,"2017-11-20 05:55:34","2017-11-20 13:54:13",2,NULL,0,0,478
37828,DAEMON-173,Bug,Resolved,Fixed,"2017-11-20 16:51:08","2017-11-21 20:02:48",8,NULL,15,15,1631
37825,DAEMON-176,Improvement,Resolved,Fixed,"2017-11-21 11:26:20","2017-11-22 08:06:39",2,NULL,969,969,1240
37822,DAEMON-179,Bug,Resolved,Fixed,"2017-11-22 10:37:58","2017-11-22 22:57:34",8,NULL,690,690,739
37820,DAEMON-181,Improvement,Resolved,Fixed,"2017-11-22 20:02:54","2017-11-28 10:24:51",8,NULL,2,2,8061
37819,DAEMON-182,Improvement,Resolved,Fixed,"2017-11-22 20:04:58","2017-11-22 21:14:52",5,NULL,69,69,69
37817,DAEMON-184,Bug,Resolved,Fixed,"2017-11-23 13:30:01","2017-11-27 18:29:33",5,NULL,48,6006,6059
37816,DAEMON-185,Bug,Resolved,Fixed,"2017-11-23 13:31:11","2017-11-23 16:14:41",1,NULL,13,62,163
37812,DAEMON-189,Bug,Resolved,Fixed,"2017-11-26 06:58:43","2017-11-27 21:31:02",3,NULL,176,176,2312
37811,DAEMON-190,Bug,Resolved,Fixed,"2017-11-27 13:41:55","2017-11-27 18:21:53",1,NULL,0,270,279
