ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384502,APIKIT-482,Bug,Closed,Fixed,"2016-01-11 22:39:58","2016-01-11 22:51:22",5,NULL,0,0,11
384500,APIKIT-484,Bug,Closed,Fixed,"2016-01-26 21:59:33","2016-05-04 20:37:16",1,NULL,6,6,142417
384125,APIKIT-2272,Bug,Closed,Completed,"2016-02-19 19:28:19","2016-03-28 20:25:39",8,NULL,1,498355,54717
384490,APIKIT-503,"Enhancement Request",Closed,Fixed,"2016-05-02 22:45:22","2016-05-10 23:26:40",2,NULL,100,100,11561
384488,APIKIT-514,Bug,Closed,Fixed,"2016-05-18 18:41:33","2016-06-03 21:40:22",5,NULL,20403,20403,23218
384480,APIKIT-544,"Enhancement Request",Closed,Completed,"2016-07-06 23:23:11","2017-11-01 17:36:58",2,NULL,19995,19995,695233
384479,APIKIT-545,"Enhancement Request",Closed,Fixed,"2016-07-06 23:30:44","2016-10-28 18:01:45",5,NULL,21686,21686,163831
384467,APIKIT-586,Bug,Closed,Fixed,"2016-09-12 18:45:21","2016-11-30 20:12:24",3,NULL,10203,10203,113907
384441,APIKIT-641,Bug,Closed,Fixed,"2016-10-21 22:15:22","2016-11-03 18:59:30",3,NULL,0,0,18584
384422,APIKIT-704,Bug,Closed,Completed,"2017-01-23 20:12:16","2017-03-03 14:09:20",3,NULL,2454,2454,55797
384421,APIKIT-707,Bug,Closed,Completed,"2017-01-23 20:15:02","2017-03-27 15:10:24",3,NULL,0,0,90355
384140,APIKIT-2252,Bug,Closed,Completed,"2017-06-20 02:48:41","2017-08-01 17:55:06",3,NULL,2410,18501,61386
384152,APIKIT-2235,Bug,Closed,Completed,"2017-06-26 16:24:50","2017-07-31 19:06:00",10,NULL,40174,50560,50561
384387,APIKIT-868,"Enhancement Request",Closed,Completed,"2017-07-03 20:01:04","2017-09-26 16:18:01",3,NULL,30286,38718,122176
384386,APIKIT-869,"Enhancement Request",Closed,Completed,"2017-07-03 20:06:41","2017-09-26 16:17:55",3,NULL,46198,54630,122171
384379,APIKIT-902,Bug,Closed,Completed,"2017-07-24 22:47:55","2017-08-15 18:21:41",5,NULL,15559,15730,31413
384372,APIKIT-936,Bug,Closed,Completed,"2017-08-11 14:43:50","2018-06-14 16:29:52",5,NULL,16973,26942,442186
383948,APIKIT-2457,Task,Done,Completed,"2017-08-14 18:03:20","2017-08-24 14:10:14",13,NULL,12708,12708,14166
384365,APIKIT-963,Bug,Closed,Completed,"2017-08-23 13:17:50","2017-08-31 14:15:08",2,NULL,7275,11576,11577
384034,APIKIT-2371,Story,Done,Completed,"2017-08-24 14:17:50","2017-09-11 13:56:50",8,NULL,5224,5224,25899
384069,APIKIT-2335,Story,Done,Completed,"2017-08-24 14:32:34","2017-09-11 15:36:10",21,NULL,19985,19985,25983
384026,APIKIT-2379,Story,Done,Completed,"2017-08-24 14:56:49","2017-10-03 18:49:35",8,NULL,27289,27289,57832
384089,APIKIT-2315,Story,Done,Completed,"2017-08-24 15:01:37","2017-09-14 19:56:39",8,NULL,4330,4330,30535
384040,APIKIT-2365,Story,Done,Completed,"2017-08-24 15:07:52","2017-11-09 13:35:05",5,NULL,1153,1153,110847
384361,APIKIT-971,Bug,Closed,Completed,"2017-08-25 14:47:25","2017-08-25 14:49:54",1,NULL,2,2,2
384360,APIKIT-973,Bug,Closed,Completed,"2017-08-25 22:51:57","2017-09-26 18:08:10",3,NULL,1223,11806,45796
384277,APIKIT-2092,Bug,Closed,Completed,"2017-08-31 14:27:56","2017-09-07 13:47:02",5,1920,7160,10033,10039
384293,APIKIT-2074,Bug,Closed,Completed,"2017-09-07 20:20:37","2017-09-26 17:51:11",5,NULL,6803,27210,27210
384359,APIKIT-987,Bug,Closed,Completed,"2017-09-07 21:09:52","2017-09-11 14:29:58",2,NULL,0,0,5360
383979,APIKIT-2426,Task,Done,Completed,"2017-09-11 14:44:27","2017-09-13 21:04:28",1,NULL,1562,1562,3260
384053,APIKIT-2352,Story,Done,Completed,"2017-09-11 19:39:45","2018-01-23 14:58:35",5,NULL,25664,25664,192738
384059,APIKIT-2346,Story,Done,Completed,"2017-09-18 18:24:46","2017-12-18 14:50:17",5,NULL,16953,16953,130885
384085,APIKIT-2319,Story,Done,Completed,"2017-09-18 18:28:54","2017-11-01 18:32:31",8,NULL,41685,41685,63423
384282,APIKIT-2086,Bug,Closed,Completed,"2017-09-25 21:30:52","2017-10-04 20:10:55",5,NULL,3,3,12880
384131,APIKIT-2263,Bug,Closed,Completed,"2017-09-26 14:12:31","2017-11-16 12:10:23",5,NULL,5963,10008,73377
384356,APIKIT-1013,Bug,Closed,Completed,"2017-09-26 14:54:33","2017-11-16 13:01:08",5,NULL,10117,11426,73386
384294,APIKIT-2071,Bug,Closed,Completed,"2017-09-26 19:07:25","2017-10-05 15:58:19",5,NULL,2745,4009,12770
384354,APIKIT-1031,Bug,Closed,Completed,"2017-09-29 21:55:35","2017-10-03 12:40:08",1,NULL,45,5195,5204
384353,APIKIT-1033,Bug,Closed,Completed,"2017-10-03 18:59:36","2017-10-04 20:43:54",1,NULL,32,32,1544
384352,APIKIT-1034,"Enhancement Request",Closed,Completed,"2017-10-03 19:33:39","2017-10-06 20:17:48",3,NULL,2627,4359,4364
384351,APIKIT-1038,Bug,Closed,Completed,"2017-10-04 16:30:58","2017-10-06 21:57:45",5,NULL,3178,3198,3206
384350,APIKIT-1054,Bug,Closed,Completed,"2017-10-06 21:46:40","2017-10-13 19:44:51",1,NULL,273,300,9958
384348,APIKIT-1057,Bug,Closed,Completed,"2017-10-06 22:03:43","2017-10-18 00:35:00",5,NULL,4073,10450,15991
384234,APIKIT-2137,Task,Done,Completed,"2017-10-09 14:45:14","2017-10-10 15:21:49",2,NULL,1080,1080,1476
384235,APIKIT-2136,Task,Done,Done,"2017-10-09 15:54:58","2019-03-13 15:10:23",5,NULL,5840,5840,748815
384346,APIKIT-1060,Bug,Closed,Completed,"2017-10-11 20:31:14","2017-10-19 21:08:50",2,NULL,6032,8721,11557
384021,APIKIT-2384,Story,Done,Completed,"2017-10-20 15:44:53","2017-11-08 18:20:48",5,NULL,2944,2944,27575
383906,APIKIT-2500,Task,Done,Completed,"2017-10-23 16:25:06","2017-11-03 22:54:06",5,NULL,1932,1932,16289
384344,APIKIT-1076,Bug,Closed,Completed,"2017-10-31 21:11:36","2017-11-02 14:03:39",2,NULL,525,1566,2452
384024,APIKIT-2381,Story,Done,Completed,"2017-11-01 15:36:54","2017-11-17 15:16:54",5,NULL,4302,4302,23020
384137,APIKIT-2255,Bug,Closed,Completed,"2017-11-01 15:41:25","2017-11-07 18:24:33",5,NULL,8,8,8803
