ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308393,TMDM-10911,Fixed,120,62,12943,9820,NULL
308394,TMDM-10910,Fixed,480,5578,24674,15094,NULL
308395,TMDM-10909,Fixed,300,8628,39287,31198,NULL
308396,TMDM-10908,Fixed,480,11754,115307,273043,8
308398,TMDM-10901,Fixed,720,2662,15472,29896,NULL
308399,TMDM-10893,Fixed,420,5570,21893,40188,NULL
308401,TMDM-10888,Fixed,60,22,5578,18724,NULL
308402,TMDM-10880,Fixed,120,5397,18709,293122,0
308403,TMDM-10873,Fixed,1320,8962,20482,53690,NULL
308404,TMDM-10872,Fixed,1200,3449,21995,53603,NULL
308405,TMDM-10871,Fixed,1170,16165,46283,50496,NULL
308406,TMDM-10870,Fixed,870,1871,49290,49299,NULL
308407,TMDM-10863,Fixed,120,7,4024,3827,NULL
308408,TMDM-10858,Fixed,30,0,18662,27123,NULL
308412,TMDM-10823,Fixed,840,7725,33560,237939,NULL
308419,TMDM-10793,Fixed,1560,9995,34842,128110,NULL
308420,TMDM-10777,Fixed,720,4773,6071,15753,NULL
308421,TMDM-10775,Done,720,4703,23397,87937,NULL
308423,TMDM-10750,Fixed,960,4390,5930,116687,1
308424,TMDM-10741,Fixed,300,1428,11220,21782,NULL
308426,TMDM-10730,Fixed,960,7173,54783,220994,NULL
308427,TMDM-10726,Fixed,2400,67251,80601,166736,NULL
308430,TMDM-10720,Fixed,120,5389,19977,58356,NULL
308431,TMDM-10716,Fixed,60,0,19750,5546,NULL
308433,TMDM-10697,Fixed,480,2885,23024,11690,NULL
308434,TMDM-10689,Fixed,240,126,252,1837,NULL
308435,TMDM-10686,Fixed,480,1066,2694,8593,NULL
308439,TMDM-10672,Fixed,960,7310,10244,197316,NULL
308440,TMDM-10671,Fixed,240,275,21611,27337,NULL
308443,TMDM-10657,Fixed,240,1211,11277,11316,1
308445,TMDM-10649,Fixed,2100,11190,24520,36169,NULL
308446,TMDM-10647,Fixed,2340,11575,26191,64735,NULL
308448,TMDM-10622,Fixed,600,1354,1385,1611,NULL
308450,TMDM-10620,Fixed,240,4348,23131,15734,2
308456,TMDM-10603,Fixed,1440,2863,4298,133930,3
308462,TMDM-10563,Fixed,480,4714,26340,313819,NULL
308465,TMDM-10552,Fixed,720,1818,21818,314544,2
308467,TMDM-10550,Fixed,120,199,20125,188926,NULL
308473,TMDM-10500,Fixed,120,0,22924,94756,5
308474,TMDM-10499,Fixed,1080,2564,25744,80605,5
308475,TMDM-10496,Fixed,960,5680,31560,157138,NULL
308477,TMDM-10493,Fixed,960,2881,41736,142388,NULL
308479,TMDM-10475,Fixed,240,256,18714,121903,3
308480,TMDM-10467,Fixed,150,278,363,164235,NULL
308484,TMDM-10458,Fixed,30,54,26010,39192,NULL
308486,TMDM-10455,Fixed,420,2791,60911,20246,NULL
308490,TMDM-10443,Fixed,480,5899,109310,8900,NULL
308491,TMDM-10441,Fixed,2190,10816,15856,858210,1
308497,TMDM-10423,Fixed,480,144,18801,20170,NULL
308498,TMDM-10422,Fixed,450,1287,3370,4275,NULL
308499,TMDM-10419,Fixed,960,7497,27422,378260,NULL
308500,TMDM-10418,Fixed,480,1483,60177,136867,1
308501,TMDM-10415,Fixed,480,255,68955,56171,NULL
308503,TMDM-10413,Fixed,480,151,3039,129475,NULL
